date;carte;plateforme;titre;prix;port;total;cote;tendance_cote;decote_pct;prix_revente_conseille;profit_net_estime;vendeur_nom;vendeur_note;url
2026-08-23 10:46;151;eBay;Carte Pokémon Charmeleon 169/165 AR – Pokémon Card 151 SV2a – Japonais – CCC 8.5;51.99;5.0;56.99;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/298229463625?_skw=carte+pokemon+151+japonaise&hash=item456fdc7a49:g:Bc0AAeSwnKJp35x-&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGYNT61lg872BbgZnyUNKJoXJZI%2FjnBUS%2BBjvcRb1dTGcUXM6JjYWvdBhGgEhOncWznPFS8vqKmoJJirwDLgg6toY%2FrJIZpy15KOYI3Uj6iMoCuDq42Olr7TEnm%2BbjcFS2ploTjwfwUtOa4qlMqfUq5wipF6wPQmVLZEKcVrDwzFIzkPIrBAfTn5Kw8uA5LOD4gsQJod4b5k2jyqMw7U4jklxhRY%2FxbhrpcXZFGC5Wxj%2F9MpWN9UPtm0winVPW6hCPc7scCSSLGCuH8KQ5utk3mYwoA4IIeUQ5bLtzE7mlDSh1qxD%2BCWczRjBcMFtk9wCBk%3D
2026-08-23 10:46;151;eBay;Giovanni's Charisma 207/165 - Carte Pokémon 151 SV2A (Japonais);26.0;2.5;28.5;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/357083599927?_skw=carte+pokemon+151+japonaise&hash=item5323d75437:g:y6oAAOSwo9doSYN-
2026-08-23 10:46;151;eBay;Jynx ex SR 193/165 SV2a Carte Pokémon 151 - Carte Pokemon Japonaise;9.0;2.5;11.5;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/358791449413?_skw=carte+pokemon+151+japonaise&hash=item5389a30b45:g:ooAAAeSw24RqVRbp
2026-08-23 10:46;151;eBay (JP);Pokemon UR 209/165 SV2a Carte Pokémon 151 - Carte Pokemon Japonaise;14.68;3.6;18.28;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/388876691594?_skw=carte+pokemon+151+japonaise&hash=item5a8adb688a:g:lhsAAeSwBjtpORLK
2026-08-23 10:46;151;eBay (JP);Carte Pokémon Nidoking AR 174/165 SV2a 151 - Carte Pokemon Japonaise;12.94;3.6;16.54;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/388876649001?_skw=carte+pokemon+151+japonaise&hash=item5a8adac229:g:U~0AAeSwlfxpOQ~Y
2026-08-23 10:46;151;eBay;Carte Pokémon Bulbizarre 166/165 - Écarlate & Violet 151 French FR NM+;89.5;0.0;89.5;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/287538296551?_skw=carte+pokemon+151&hash=item42f29e36e7:g:X~8AAeSw9KNqiFfk
2026-08-23 10:46;151;eBay;Carte Pokémon : Amonita 180/165 MEW Ecarlate Violet 151 Française;18.0;2.2;20.2;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/358905169025?_skw=carte+pokemon+151&hash=item53906a4481:g:4BUAAeSwoTxqeLs1&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYKeHU%2FM5gtkJBLvgjBuFxtzp4V0nQOHbwSf7dtQC7AIvHt073bw0i3I%2Bs%2FrmuTt0teqDUYMk0%2BULAXlSvLVgA4XyCdvy5smIgVSTARn%2F5JO6n9cNZ99uIgPQ0GkzT7angTx4w3i5Wpqt20i1nX8%2B4XiQ6ZANt%2BThDas7GR4gt38cFduYWwvgM8ClGqYnVsJ95HDGEFnmOv5ctUnv422R7TmGI8GuRrUuM5B1%2F9ALAx46Jd%2BhoEcF63o5YkzUhDTaEZJmFBAV4CrqF5QuQyp6degQ8YTi3ZSDlHLh812p0dNQ%3D%3D
2026-08-23 10:46;151;eBay;Carte Pokémon Tortank EX 184/165  EV3.5 151 FR;50.0;3.1;53.1;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/800546057523?_skw=carte+pokemon+151&hash=itemba64436d33:g:vzEAAeSwNhhqiFh9
2026-08-23 10:46;151;eBay;Carte Pokémon Feunard EX 038/165  Ecarlate & Violet Pokémon 151 French FR NM;6.99;0.0;6.99;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/287538241464?_skw=carte+pokemon+151&hash=item42f29d5fb8:g:6AYAAeSwF-ZqiFH7
2026-08-23 10:46;151;eBay;Carte Pokemon DRACAUFEU EX - FA EV3.5 MEW FR 151 - 183/165 - Neuf FR;75.0;3.47;78.47;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/366620643914?_skw=carte+pokemon+151&hash=item555c4b124a:g:8ngAAeSw2G9qiFud
2026-08-23 10:46;151;eBay;Carte Pokémon Dracaufeu EX 006/165 -  151 EV3.5  Ecarlate & Violet;30.0;3.1;33.1;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/800546077115?_skw=carte+pokemon+151&hash=itemba6443b9bb:g:KxUAAeSw7dJqiFey
2026-08-23 10:46;151;eBay;✨Carte pokemon 151 Hyper Rare 205/165 + Cadeau 🎁✨;50.0;0.0;50.0;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/800227636496?_skw=carte+pokemon+151&hash=itemba5148b510:g:H-YAAeSwe9ZqhesA&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZl2ul0sHuqRpx6t%2BcK4bUHzCeTnqhBAWcdqB4pJPz9peTkKflpcBEQJsGLhI924Vl3%2BkCoqNDl3OmShY7HvUULk948aX5vkSkV92jGitS3LKAc5Rh3EXJ7LrQdaLkSIhyakg%2BqzTEax%2FVnvIJ%2BbOWFcG%2BmwRDv%2BIx6Cj36H%2FH6wxiTDCFG%2BO14h9%2BD0DSNMp0IsI6aS3rh6S2KD6z3VVCdsO5gvonezn2nV5hCLSsaDCj%2BuB9G7SIJH0Kc%2FVRzuUJiQlSC1YZaDlLS11TlKnj8mIEUNLlGCJwgi9OO4ydUjw%3D%3D
2026-08-23 10:46;151;eBay;Carte Pokémon Charisme De Giovanni 204/165 Alternative FA Pokemon 151 EV3.5 NEUF;32.85;0.0;32.85;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/358896427682?_skw=carte+pokemon+151&hash=item538fe4e2a2:g:zGUAAeSwLxRqdeLA&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGb9GRPBWTA9OHVSZmeHuBQPpwpbebUyuJg1wG7mgfAsOLRaDX2WwojI5mLyvXoCIaojpfyDYvFBl%2ByhNfMQ66wHEcAuAtybvlDryt3iWlAvW52GOe%2By5XTmJiBKN77hlPzatOuddQyQQp4y7qG8xT9DiPTO0%2FI5ztgAqadSr76EfxeerT3k7VMnoQDGcZVQ2%2BI36qRq9aUR%2FD4Ztan2GiO9%2BDW0xqXfFb%2FZgajH9RaoS7V5d9NL0X7YpBiHRuW37SE0ZiiOs4KifGiit4c1lYEMolyTXH4Xw9lztoTbCLSNCA%3D%3D
2026-08-23 10:46;151;eBay;Invitation d’Erika 203/165 🇫🇷 Carte Pokémon EV3.5 151 EV03.5 SAR ALT NM TCG;45.0;5.0;50.0;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/158194939778?_skw=carte+pokemon+151&hash=item24d5273782:g:E98AAeSwbjtqgeIW
2026-08-23 10:46;151;eBay;Carte Pokémon : Chenipan FA Alternate 2023 Pokémon 151 Édition 172/165 NM 🇫🇷;25.0;3.47;28.47;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/298607616883?_skw=carte+pokemon+151&hash=item458666a373:g:6X4AAeSwmmZqiLSx
2026-08-23 10:46;151;eBay;💧 Carte Pokémon Carapuce AR 170/165 Ecarlate Et Violet 151 FR ;91.9;3.9;95.8;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/407131584240?_skw=carte+pokemon+151&hash=item5ecaeef6f0:g:CvkAAeSwMk1qeJth
2026-08-23 10:46;151;eBay;Carte Pokémon Tortank EX 009/165 MEW 151 Pokémon 151 FR NEUF (port groupé);2.9;2.02;4.92;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/227406793947?_skw=carte+pokemon+151&hash=item34f2804cdb:g:ChYAAOSwFP9oC-gn
2026-08-23 10:46;151;eBay;Carte Pokémon Française - Carabaffe A.R 171/165 - EV 3.5 151;130.0;1.99;131.99;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/298607614196?_skw=carte+pokemon+151&hash=item45866698f4:g:ogMAAeSwRAVqiLPG
2026-08-23 10:46;151;eBay;Carte Pokemon DRACAUFEU 006/165 EX Ultra Rare EV3.5 MEW 151 FR NEUF;24.9;0.0;24.9;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/266430224904?_skw=carte+pokemon+151&hash=item3e087a9a08:g:Cg8AAOSwz8xlFXtv&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaDByo89sxathMwApAg8JLFfOqhsNY6ZKKyBFoR3OPsi307%2BppHtc6m5iURUsqglurofQ0aZpPvTV3IfL1KjGYvZ0lIy7dH4vRRKn2D7UV84LAu0tThhzAsvYEVyetX4v1eqCYRndRtEuaNhUjb9dDA1u7W7jMfAK8Rv4llmwqzz57o%2B7AiN1G8aX5RfBhgW6ppE40heQSblv38wlv8M0%2FxFkj41nih7mhwwxE3dAD5Sbkz2KU0diYcqeYMemEaHJYvF3RXEoI8NNbTzyVKfiOh0Je2ZWGr7JrJuNdrBfxxig%3D%3D
2026-08-23 10:46;151;eBay;Carte Pokémon ECTOPLASMA  094/165 HOLO EV 3.5 MEW 151 FR;2.8;0.0;2.8;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/358901766887?_skw=carte+pokemon+151&hash=item5390365ae7:g:dFYAAeSwP~Vqd4dg
2026-08-23 10:46;151;eBay;Psykokwak 175/165 🇫🇷 Carte Pokémon EV3.5 151 EV03.5 AR Art Rare NM TCG Card;75.0;2.78;77.78;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/358875834344?_skw=carte+pokemon+151&hash=item538eaaa7e8:g:LG0AAeSwsehqb7hz
2026-08-23 10:46;151;eBay;Carte Pokémon Herbizarre 167/165 AR Ecarlate Violet 3.5 MEW 151 FR EV3.5;65.0;2.78;67.78;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/377415784011?_skw=carte+pokemon+151&hash=item57dfbbd64b:g:e00AAeSwyRFqff8t
2026-08-23 10:46;151;eBay;CARTE POKEMON DRACO 181/165 FR AR ULTRA RARE 151 - NM/M;79.9;0.0;79.9;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/227442834978?_skw=carte+pokemon+151&hash=item34f4a63e22:g:MWMAAeSw2MxqYQuY
2026-08-23 10:46;151;eBay;Kangourex EX 190/165 🇫🇷 Carte Pokémon EV3.5 151 EV03.5 FA Full Art NM TCG Card;20.0;3.47;23.47;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/407146107905?_skw=carte+pokemon+151&hash=item5ecbcc9401:g:JkIAAeSwtH5qgBg~&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZ%2Bft7%2BTsDkO237Wmv0rBs%2FAqG3v7wqXJEmK8hmSsO9rQEn98j2m8Q%2FtHdEpeGWdhm%2BcKZB2DIbFDtdFwU1rufA1i%2FqfnX04Lv7yOmjTte2yVjdP76wK9MPyMIRfXsrzL4bbCbhhXDnUcuR8mstwsnK%2FsH6pJkJF5y8Rc%2B85vLiXqWmam%2F8MgwjPn16sBf7PYOC%2FDXu6vFccsz502rFKX4pX86xDnAfzpa%2FqZNmvrFHAvRUyu%2BmFN4EvbD77pdyMaOoXRjEKhaZHvxopLPWq4MGGKNIdFU7EUroOPwWjYYT5w%3D%3D
2026-08-23 10:46;151;eBay;Carte Pokémon Charisme de Giovanni 204/165 Alternative  - Pokémon 151 - NM FR;35.0;4.1;39.1;500.0;=;0.0;0.0;0.0;?;100%;https://www.ebay.fr/itm/318589854846?_skw=carte+pokemon+151&hash=item4a2d6f647e:g:Bj8AAeSwgxZqWHs3&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGafVTT9zdBYuDNUHsktBYpL057ZDUzCuXLE6eJbRQl2H5mZNUcvusY824dVY9n2%2Bl0dL7km2hEg3EiSE4Tq319W7IxyaZergI9nsO6NkfNyPYtoYji%2Fhp9bAyXFSbkfNYziWG5PpgL0eEAlH5ZQJsu7p2Uw4x1HBevHNmyklYxoTZFsIarQIHyUK6XVf5TGqdz5lLcS9Un02pTG3xd2kSgjz%2FzlN2Eb4LER3Rw%2FGKdkRIcXnOobDP%2Fim%2B9fg6%2BCX5bCnb%2BijNrv1crL3H9XxCfU5MTRw%2FO4ReyLGvXMf%2BERqQ%3D%3D
2026-08-25 09:35;Méga-Dracolosse ex 290/217;eBay;Carte Pokémon Méga-Dracolosse EX Alt ASC 290/217 ME2.5🇫🇷;300.0;0.0;300.0;449.33;=;33.2;568.12;194.26;?;100%;https://www.ebay.fr/itm/227332802204?_skw=carte+pokemon+M%C3%A9ga-Dracolosse+ex+290%2F217&hash=item34ee17469c:g:N~4AAeSwM~Rp-51m
2026-08-25 09:35;Mega Darkrai ex 114/081;eBay (JP);Carte Pokemon Mega Darkrai ex SAR 114/081 M5 Abyss Eye Japonaise 2026 NM;198.72;0.0;198.72;255.18;↘️;22.1;322.64;81.98;?;100%;https://www.ebay.fr/itm/147329558030?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=item224d86a60e:g:akoAAeSwBfhqIjjk
2026-08-25 09:35;Mega Darkrai ex 114/081;eBay (JP);Carte Pokemon Mega Darkrai ex SAR 114/081 M5 Abyss Eye Japonaise 2026 NM;219.71;0.0;219.71;255.18;↘️;13.9;322.64;60.99;?;100%;https://www.ebay.fr/itm/377432858223?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=item57e0c05e6f:g:9V4AAeSwWOBqhd5T
2026-08-25 09:35;Tortank ex 200/165;eBay;Carte Pokémon Tortank ex 200/165 - Écarlate et Violet 151 EV3.5 - FR - Occasion;140.0;0.0;140.0;181.07;↘️;22.7;228.94;59.18;?;100%;https://www.ebay.fr/itm/318759195361?_skw=carte+pokemon+Tortank+ex+200%2F165&hash=item4a378752e1:g:Gv0AAeSwRAVqhwjE
2026-08-25 09:35;Salamèche 168/165;eBay;Carte Pokémon Salamèche A.R 168/165 - EV 3.5 151 FR;50.0;3.47;53.47;96.85;=;44.8;122.45;53.06;?;100%;https://www.ebay.fr/itm/377373869379?_skw=carte+pokemon+Salam%C3%A8che+168%2F165&hash=item57dd3c4543:g:NW0AAeSw3QtqZ4Mr
2026-08-25 09:35;Mega Dragonite ex 246/193;eBay (JP);MEGA Dragonite ex SAR 246/193 MEGA Dream ex M2a Carte Pokemon Japonaise 2025 NM;195.2;0.0;195.2;221.8;↘️;12.0;280.44;48.78;?;100%;https://www.ebay.fr/itm/407156657381?_skw=carte+pokemon+Mega+Dragonite+ex+246%2F193+japonaise&hash=item5ecc6d8ce5:g:BykAAeSwv9NqhfbX
2026-08-25 09:35;Mega Dragonite ex 246/193;eBay (JP);PSL Mega Dragonite ex SAR 246/193 m2a Carte Pokemon Japonaise Mega Dream ex;196.25;0.0;196.25;221.8;↘️;11.5;280.44;47.73;?;100%;https://www.ebay.fr/itm/147104624868?_skw=carte+pokemon+Mega+Dragonite+ex+246%2F193+japonaise&hash=item22401e70e4:g:m2sAAeSwIl9pMsWs
2026-08-25 09:35;Mega Dragonite ex 246/193;eBay (JP);Mega Dragonite ex SAR 246/193 m2a Carte Pokemon Japonaise Mega Dream ex;199.38;0.0;199.38;221.8;↘️;10.1;280.44;44.6;?;100%;https://www.ebay.fr/itm/377430607162?_skw=carte+pokemon+Mega+Dragonite+ex+246%2F193+japonaise&hash=item57e09e053a:g:-6gAAeSw3EVqhP5l
2026-08-25 09:35;Mega Gardevoir ex 087/063;eBay (JP);Carte Pokemon Mega Gardevoir ex 087/063 M1S Mega Symphonia SAR Japonaise;104.24;0.0;104.24;124.78;=;16.5;157.77;33.02;?;100%;https://www.ebay.fr/itm/358903661006?_skw=carte+pokemon+Mega+Gardevoir+ex+087%2F063+japonaise&hash=item53905341ce:g:~cQAAeSw3BxqeAgA
2026-08-25 09:35;Mega Gardevoir ex 087/063;eBay (JP);Mega Gardevoir ex SAR 087/063 Carte Pokémon Japonaise Mega Symphonia M1S [MP-];105.59;0.0;105.59;124.78;=;15.4;157.77;31.67;?;100%;https://www.ebay.fr/itm/407156655808?_skw=carte+pokemon+Mega+Gardevoir+ex+087%2F063+japonaise&hash=item5ecc6d86c0:g:IdQAAeSw1Pxqhfbe
2026-08-25 09:35;Bulbizarre 166/165;eBay;Carte Pokémon Bulbizarre 166/165 AR EV3.5 FR Écarlate Et Violet 🇫🇷 Série 151;65.0;0.0;65.0;77.66;=;16.3;98.19;20.43;?;100%;https://www.ebay.fr/itm/137613247055?_skw=carte+pokemon+Bulbizarre+166%2F165&hash=item200a63824f:g:BQoAAeSwUKRqcvX~
2026-08-25 09:35;Pikachu 173/165;eBay;Carte Pokémon Pikachu 173/165 EV3.5 151 Mew FR état NM;65.9;2.99;68.89;81.04;=;15.0;102.46;20.25;?;100%;https://www.ebay.fr/itm/286126019170?_skw=carte+pokemon+Pikachu+173%2F165&hash=item429e709262:g:weYAAOSwyQhnHOVf
2026-08-26 15:19;Bulbizarre 166/165;eBay;carte pokemon étoile gold Bulbizarre 2023 166/165;50.0;2.78;52.78;75.69;↘️;30.3;95.7;30.48;?;100%;https://www.ebay.fr/itm/377448709550?_skw=carte+pokemon+Bulbizarre+166%2F165&hash=item57e1b23dae:g:yLoAAeSwZPBqjtiw
2026-08-29 01:41;Mega Darkrai ex 114/081;eBay (JP);Carte Pokemon Mega Darkrai ex SAR 114/081 M5 Abyss Eye Japonaise;194.62;0.0;194.62;255.97;↗️;24.0;323.64;86.95;?;100%;https://www.ebay.fr/itm/137610918703?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=item200a3ffb2f:g:slwAAeSwRqBqkgtM
2026-08-29 23:41;Mega Gardevoir ex 087/063;eBay;Mega Gardevoir ex SAR 087/063 Mega Symphonia M1S Carte Pokemon Japonaise 2025 ;100.0;5.0;105.0;117.58;↘️;10.7;148.66;24.34;?;100%;https://www.ebay.fr/itm/307142549510?_skw=carte+pokemon+Mega+Gardevoir+ex+087%2F063+japonaise&hash=item47831f6006:g:5WwAAeSwU~lqi0KC
2026-08-30 08:41;Mega Gardevoir ex 087/063;eBay (JP);Mega Gardevoir ex 087/063 Mega Symphonia SAR M1S Carte Pokemon Japonaise 2025;98.08;0.0;98.08;117.58;↘️;16.6;148.66;31.26;?;100%;https://www.ebay.fr/itm/206447365379?_skw=carte+pokemon+Mega+Gardevoir+ex+087%2F063+japonaise&hash=item301138cd03:g:-1AAAeSwvEZqk5cB
2026-08-30 10:40;Pikachu 173/165;eBay;Carte pokemon pikachu 173/165;80.49;0.0;80.49;90.3;↘️;10.9;114.17;18.84;?;100%;https://www.ebay.fr/itm/237038772245?_skw=carte+pokemon+Pikachu+173%2F165&hash=item37309ca015:i:237038772245
2026-08-30 14:10;Méga-Amphinobi ex 116/086;eBay;Carte Pokémon Méga-Amphinobi Ex 116/086 ME04 Chaos Ascendant FR NEUVE;220.0;0.0;220.0;245.0;=;10.2;309.77;49.5;?;100%;https://www.ebay.fr/itm/377457752437?_skw=carte+pokemon+M%C3%A9ga-Amphinobi+ex+116%2F086&hash=item57e23c3975:g:cU0AAeSwWg9qlBsg
2026-08-31 09:24;Morpeko ex 115/081;eBay (JP);Carte Pokemon Japonaise Morpeko ex SAR 115/081 Abyss Eye M5 2026;35.88;0.0;35.88;42.15;↘️;14.9;53.29;10.48;?;100%;https://www.ebay.fr/itm/366638973884?_skw=carte+pokemon+Morpeko+ex+115%2F081+japonaise&hash=item555d62c3bc:g:JAwAAeSwjFZqlQZL
2026-08-31 10:40;Méga-Lucario ex 179/132;eBay;Pokémon JCC Méga-Lucario EX alternative179/132 340 PV Français Holo Combat Carte;210.0;3.47;213.47;241.33;↘️;11.5;305.13;51.99;?;100%;https://www.ebay.fr/itm/366639310417?_skw=carte+pokemon+M%C3%A9ga-Lucario+ex+179%2F132&hash=item555d67e651:g:-8wAAeSwY5dqfFdJ
2026-09-01 09:24;Mega Darkrai ex 114/081;eBay (KR);Carte Pokemon Mega Darkrai ex SAR 114/081 M5 Abyss Eye coréenne 2026 NM;209.12;7.32;216.44;250.63;↗️;13.6;316.89;59.25;?;100%;https://www.ebay.fr/itm/236913635967?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+cor%C3%A9enne&hash=item372927327f:g:KcgAAeSw-9FqiUlp
2026-09-02 09:20;Méga-Ectoplasma ex 284/217;eBay;Carte Pokémon Méga-Ectoplasma Ex 284/217 Héros Transcendants FR;669.99;9.99;679.98;896.43;=;24.1;1133.42;306.09;?;100%;https://www.ebay.fr/itm/407186456507?_skw=carte+pokemon+M%C3%A9ga-Ectoplasma+ex+284%2F217&hash=item5ece343fbb:g:3wsAAeSw72hql4tD
2026-09-03 09:20;Mega Darkrai ex 118/081;eBay (JP);[NM] Mega Darkrai ex MUR 118/081 M5 Abyss Eye Carte Pokemon Japonaise TCG...;356.17;0.0;356.17;412.29;↗️;13.6;521.29;97.35;?;100%;https://www.ebay.fr/itm/800603537955?_skw=carte+pokemon+Mega+Darkrai+ex+118%2F081+japonaise&hash=itemba67b08223:g:1XQAAeSwp05qmJ~3
2026-09-04 09:20;Mega Darkrai ex 114/081;eBay (JP);Carte Pokemon Mega Darkrai ex SAR 114/081 M5 Abyss Eye Japonaise 2026 NM Holo;192.49;0.0;192.49;240.15;=;19.8;303.64;71.68;?;100%;https://www.ebay.fr/itm/236996413058?_skw=carte+pokemon+Mega+Darkrai+ex+114%2F081+japonaise&hash=item372e164682:g:S-0AAeSw~7pqmDuU
2026-09-05 09:20;Mega Darkrai ex 118/081;eBay (JP);Carte Pokemon Japonaise Mega Darkrai ex MUR 118/081 M5 Abyss Eye;362.08;0.0;362.08;412.29;=;12.2;521.29;91.44;?;100%;https://www.ebay.fr/itm/168665128639?_skw=carte+pokemon+Mega+Darkrai+ex+118%2F081+japonaise&hash=item2745399ebf:g:nvEAAeSwK6Fqm4lS
2026-09-06 14:41;Mega Dragonite ex 246/193;eBay;Carte Pokemon Japonaise MEGA Dragonite ex SAR 246/193 MEGA Dream ex M2a 2025 NM;208.7;3.47;212.17;246.52;↗️;13.9;311.69;59.0;?;100%;https://www.ebay.fr/itm/377436039790?_skw=carte+pokemon+Mega+Dragonite+ex+246%2F193+japonaise&hash=item57e0f0ea6e:g:cQMAAeSwEQFqhyr6
2026-09-06 14:41;Mega Dragonite ex 246/193;eBay;MEGA Dragonite ex SAR 246/193 MEGA Dream ex M2a Carte Pokemon Japonaise NM;215.0;2.95;217.95;246.52;↗️;11.6;311.69;53.22;?;100%;https://www.ebay.fr/itm/318794317415?_skw=carte+pokemon+Mega+Dragonite+ex+246%2F193+japonaise&hash=item4a399f3e67:g:G60AAeSw9Idqkl7P
2026-09-06 14:41;Mega Dragonite ex 246/193;eBay (JP);MEGA Dragonite ex SAR 246/193 MEGA Dream ex M2a Carte Pokemon Japonaise 2025 NM;220.06;0.0;220.06;246.52;↗️;10.7;311.69;51.11;?;100%;https://www.ebay.fr/itm/358901860729?_skw=carte+pokemon+Mega+Dragonite+ex+246%2F193+japonaise&hash=item539037c979:g:9h4AAeSwIVVqd5GB
